Index,Time,mtr.state.i_dq.v1,mtr.state.i_dq.v2,mtr.state.pos_spd_e.v1,mtr.reference.u_dq.v1,mtr.reference.u_dq.v2
201,1.009081,0.0359853469,-0.0586024597,2.28834581,0.268377483,-0.0994455814
202,1.014095,0.0639460906,-0.0378208086,2.51381063,0.27140379,0.112940013
203,1.019081,0.051057145,-0.0244775601,2.62828302,0.227366254,0.217106104
204,1.024094,0.0448038429,-0.0264123622,2.67829752,0.211325571,0.175311983
205,1.029093,0.0522791557,0.0149852717,2.72032213,0.160826534,0.15084751
206,1.034081,0.0577053316,0.0368584841,2.78084326,0.143566683,0.0543988645
207,1.039093,0.0523836575,0.0295636728,2.87405348,0.154550642,0.354863316
208,1.044081,0.0518626086,0.0240283627,3.00814104,0.167172253,0.16796422
209,1.049095,0.0483053029,-0.00174486078,3.15593195,0.19369112,-0.108741939
210,1.054082,0.0514563806,-0.00387671939,3.28554201,0.188088626,-0.00191664696
211,1.059080,0.0466154963,-0.0230085123,3.32273722,0.170697197,-0.317483842
212,1.064093,0.0512597822,-0.0738219991,3.19518518,0.141830012,-0.526801527
213,1.069080,0.0311068222,-0.10119433,2.88979292,0.187566578,-0.269800305
214,1.074095,0.0733436644,-0.0151765728,2.48944426,0.207599446,0.330649614
215,1.079097,0.113860637,0.0980596766,2.14947748,-0.140643179,0.681456327
216,1.084093,0.0342532657,0.165611207,2.09007883,-0.501537025,0.737760365
217,1.089080,0.0151201682,0.0783070251,2.37360334,-0.22694619,0.323316932
218,1.094096,0.0341223702,0.115411162,2.92407179,-0.104689166,0.680249691
219,1.099083,-0.00782203395,0.216842771,3.69185781,0.104975343,1.09624839
220,1.104130,-0.0853277594,0.404468536,4.68534613,1.04616582,2.15582943
221,1.109093,-0.679376125,0.230374366,5.89501238,2.52561545,0.898986816
222,1.114081,-0.821643233,0.0449783914,0.421102524,3.0366478,-2.00205898
223,1.119093,-1.35284758,0.521822631,0.209658623,4.2720499,-3.88367367
224,1.124081,-0.42936939,1.3807404,5.5153203,4.25904512,-3.8979311
225,1.129093,1.08311319,-0.556615651,4.88786268,-4.08153439,-4.08343124
226,1.134081,-1.24749923,-1.10450411,2.24751329,-5.48138523,-1.8132149
227,1.139095,-0.533101678,0.989289701,5.11187601,5.13479376,-2.63955045
228,1.144082,0.16429247,-0.214838117,4.58736467,-0.817524433,-1.68657935
229,1.149137,-0.0967606306,-0.399306208,4.23354626,-1.83757925,-1.41904902
230,1.154079,-0.37632823,-1.03616059,2.89844418,-2.71010351,-4.40543175
231,1.159082,-1.28608763,0.0114004398,0.26162982,3.32385159,-3.01439381
232,1.164094,0.455798924,0.763680935,5.2865057,0.967815042,-1.72867787
233,1.169082,1.02577162,-0.66008693,4.82187176,-4.55881977,-3.54266787
234,1.174097,-1.30605233,-1.08417976,2.18401623,-5.41245079,-2.00965357
235,1.179083,-0.868085146,1.10578394,5.05231142,5.24860668,-2.40529823
236,1.184093,0.127355546,-0.10739851,4.64445925,-0.393603742,-1.0887692
237,1.189079,0.0224309713,-0.329017401,4.63319063,-1.22706711,-0.404797673
238,1.194097,0.193817407,0.10077519,4.34175539,0.466842085,-0.38543725
239,1.199081,0.0903172269,0.0396725796,4.1230588,0.279294014,-0.255412966
240,1.204084,0.0611118712,0.0196968056,4.03971529,0.202838033,0.0285709202
241,1.209093,0.0479704626,0.0298536047,4.0484128,0.20916374,-0.0538573563
242,1.214081,0.0542464592,-0.00203847163,4.09716463,0.139242023,-0.155910179
243,1.219097,0.0673932061,-0.0565669388,4.11003923,-0.0118547492,-0.367956966
244,1.224079,0.0369019918,-0.044139985,4.00153017,-0.0397587828,-0.444614708
245,1.229097,0.0393001176,-0.0755082592,3.74446917,-0.0583222136,-0.257207513
246,1.234095,0.0426151194,-0.0274167918,3.35696459,0.0836869776,-0.239936233
247,1.239128,0.0604237802,0.0255028158,2.93130922,0.148917675,0.0745881796
248,1.244081,0.0591021553,0.0701645687,2.6073041,0.040947862,0.32465142
249,1.249083,0.0378744155,0.108972214,2.55570269,-0.156708598,0.90478605
250,1.254096,0.0241918769,0.150975659,2.91273928,-0.194301963,1.14858377
251,1.259084,-0.0702387318,0.390549123,3.76635408,-0.0193126202,1.9835434
252,1.264096,-0.604888439,0.507546127,5.1302762,1.37896883,2.95311809
253,1.269084,-1.05231011,-0.615164936,0.365141869,4.28997183,1.83283937
254,1.274093,0.240230665,-1.39436316,1.1462431,4.12852478,4.03591537
255,1.279082,-0.0831448138,1.13215435,2.41854763,-5.77350235,0
256,1.284159,-1.53008604,-0.00498506427,5.54136562,3.38988805,4.67354155
257,1.289096,0.988328397,-0.631669283,1.62244701,0.453273803,2.29282403
258,1.294079,0.206568316,0.371909261,1.65545011,-1.50280547,1.16898
259,1.299096,-0.199992001,0.065821372,1.95471931,-0.244360566,-0.400234461
260,1.304082,0.0232933834,-0.167875722,2.40524197,0.528744936,-0.218186736
261,1.309093,0.0630235523,-0.0895492285,2.59873605,0.351097137,-0.300495416
262,1.314081,0.0594880544,-0.0506267101,2.57203484,0.305304974,-0.0393562019
263,1.319095,0.0512172282,-0.0224654078,2.43623066,0.189961404,0.0360909104
264,1.324082,0.0595135465,0.0491904914,2.35183787,0.00591627043,0.582700491
265,1.329081,0.0379886962,0.0905709639,2.4754355,-0.14619039,0.723121881
266,1.334093,0.0290658269,0.143357635,2.88730407,-0.133496851,0.68778491
267,1.339094,0.0108102718,0.197784737,3.59005547,0.102955788,0.748642445
268,1.344097,-0.163358241,0.485362381,4.5794673,1.10192442,2.04259682
269,1.349082,-0.639995992,0.295306057,5.77609682,2.37302017,1.01824498
270,1.354093,-0.795276821,0.201943234,0.278623581,2.94871354,-2.13085222
271,1.359080,-1.23008239,0.801202595,6.25571251,4.97983074,-2.92140698
272,1.364095,0.218377441,1.41752517,5.31356287,3.25127149,-4.89117146
273,1.369081,0.59547627,-0.969263852,4.43187046,-5.77350235,-0
274,1.374214,-1.44218552,-0.0494969003,1.14509296,3.73185468,-4.40529156
275,1.379093,0.745756626,0.950931728,4.6959219,1.50892019,-4.49638462
276,1.384082,0.196552247,-0.250517726,4.58523464,-0.886933863,-0.980737269
277,1.389094,-0.102403201,-0.187090307,4.39559078,-0.66499126,-0.314592361
278,1.394081,0.044973433,-0.068577148,3.84112453,-0.133949682,-0.279783487
279,1.399094,0.0459088683,-0.0358322561,3.25733089,0.112976432,0.293003559
280,1.404083,0.0476676859,0.0281682368,2.72421551,0.085376054,0.230006337
281,1.409084,0.0476685278,0.107717,2.41691113,-0.167819262,0.802218318
282,1.414095,0.0139117911,0.15892227,2.5186224,-0.412842691,1.15312243
283,1.419082,0.00880673341,0.256017476,3.15988445,-0.472161293,1.79913855
284,1.424095,-0.339519024,0.652980924,4.32104015,0.74831605,2.80446672
285,1.429082,-0.906933904,0.148575842,6.02803707,2.83787847,2.18722534
286,1.434094,-0.131511986,-1.43446147,0.854587317,3.70791149,4.4254632
287,1.439082,0.856255949,0.853100002,1.75295067,-5.44506884,1.27025974
288,1.444082,-1.41569805,0.864975333,4.62239552,-3.43667412,5.2386384
289,1.449094,-0.501585066,-1.33254945,1.59304953,4.84175587,3.14495349
290,1.454081,0.101088658,0.172652557,1.93231821,-0.586614132,1.05705988
291,1.459093,-0.0379334502,0.116568945,2.02054739,-0.355324417,0.00705343485
292,1.464082,0.056883961,-0.0427859984,2.23411608,0.22873047,-0.0157527328
293,1.469097,0.0331943408,-0.0336624011,2.3972106,0.21777533,0.0563540161
294,1.474079,0.0419391319,-0.0147686489,2.53693533,0.158606544,0.288555622
295,1.479093,0.0503618717,0.0289726369,2.7121892,0.102859154,0.0576080084
296,1.484081,0.0504858196,0.02875611,2.95822477,0.132211,0.44057101
297,1.489083,0.0469299406,0.0194650684,3.27026224,0.167536497,0.364055037
298,1.494096,0.0584195778,-0.0202736389,3.58320189,0.177836925,-0.0945601463
299,1.499084,0.0665954947,-0.0727513656,3.8029952,0.0330960415,-0.364341497
300,1.504095,0.0390810668,-0.127208352,3.75994921,-0.154276043,-0.740800738
301,1.509084,0.0440040901,-0.095752731,3.31438398,-0.172281206,-1.36213923
302,1.514097,-0.0993662551,-0.396896273,2.43071318,0.169293046,-2.12871265
303,1.519079,-0.563758194,-0.43731001,1.1627059,1.99141383,-1.548069
304,1.524080,-0.66456902,-0.171388775,0.0766711235,2.75292039,0.903881311
305,1.529095,-1.13351762,-0.828355312,0.0399265289,4.47772884,3.6446228
306,1.534081,-0.358998328,-1.41269839,1.16070986,4.37623882,3.76588178
307,1.539097,0.66718781,1.00377524,1.90288591,-5.77350235,0
308,1.544083,-1.49295044,0.793145418,4.8102603,-2.25203228,5.04276133
309,1.549095,-0.305479228,-1.29687119,1.71716976,4.86484432,3.10911918
310,1.554095,0.0895549729,0.153529242,2.03755665,-0.421851158,0.790966153
311,1.559084,-0.0111707952,0.0759829357,2.01028156,-0.221380055,-0.142633185
312,1.564094,0.0550296083,-0.0544829331,2.01683998,0.27323097,-0.0301286131
313,1.569080,0.0830873623,0.0321195647,2.00603867,-0.0707851052,0.505353093
314,1.574093,-0.00026090155,-0.00736555783,2.02867222,0.0991271883,-0.0757533386
315,1.579080,0.062621206,-0.0353909507,2.0162859,0.20454666,0.363474518
316,1.584094,0.0250571016,0.0307413079,2.02010059,-0.0541283824,0.0509017669
317,1.589083,0.0417219512,-0.0549250618,2.00229359,0.270109326,0.0877579153
318,1.594079,0.0781330317,0.0434003659,1.97222233,-0.0664017424,0.332794935
319,1.599093,0.0233312175,-0.0350212678,1.93873119,0.182565868,0.0471510142
320,1.604081,0.0932432339,0.00339590036,1.8774538,0.0462703109,0.337422729
321,1.609096,-0.00439901464,0.00893396139,1.84491062,-0.0221112799,0.134914756
322,1.614079,0.0911268368,-0.0470840856,1.78602028,0.213452935,0.136781037
323,1.619094,0.0859039277,0.113247894,1.74063587,-0.378770381,0.0713637173
324,1.624083,-0.041099716,-0.112149931,1.69488621,0.487446666,0.0351463258
325,1.629274,0.233525962,0.127890497,1.63606739,-0.639545083,0.976315618
326,1.634093,-0.233590394,-0.0971371084,1.60461426,0.557845414,-1.22832179
327,1.639082,0.628988206,-0.221896827,1.49206448,0.0447154939,2.98284006
328,1.644096,-0.46895653,0.535766423,1.58955097,-1.48939383,-3.00562525
329,1.649084,-0.344076842,-0.540272474,1.33755779,2.51997948,0.215732336
330,1.654081,1.21846151,0.48855105,1.38005352,-3.58720851,4.52385521
331,1.659093,-0.619802117,0.0610907823,1.65267086,0.152881816,-3.54877353
332,1.664081,0.0612051599,-0.595799148,1.32805252,2.43744254,2.25985312
333,1.669093,1.01949286,0.775918961,1.50002193,-3.76600742,3.13111115
334,1.674081,-0.756078899,-0.426313162,1.63700771,2.03735447,-3.30310845
335,1.679082,0.558165252,-0.546085358,1.36763096,1.21598625,3.63961434
336,1.684094,0.0445936099,0.855412245,1.65262127,-3.02263308,-1.60947478
337,1.689080,-0.473580271,-0.589008033,1.53743458,2.39086056,-1.24782908
338,1.694096,1.02438056,0.33964318,1.48161793,-2.87929249,4.70032692
339,1.699079,-0.614797294,-0.0693564415,1.70325184,0.466026545,-3.47693419
340,1.704095,0.442473978,-0.614881039,1.45678997,1.97676694,3.04747677
341,1.709083,0.273974776,0.870761096,1.63280392,-3.08471322,-0.670235157
342,1.714151,-0.467675596,-0.594808459,1.53442764,2.4255197,-1.21257365
343,1.719096,1.00167561,0.342839986,1.47491837,-2.62599397,4.1139946
344,1.724080,-0.707375586,-0.0709816217,1.61288548,0.714679062,-3.50296831
345,1.729095,0.454628944,-0.671734452,1.38468647,1.9681294,3.12790608
346,1.734081,0.346015006,0.812154591,1.53985977,-3.02207446,-0.397617459
347,1.739097,-0.601435065,-0.559978724,1.43588924,2.54818654,-1.72938609
348,1.744081,0.907928646,-0.0198820177,1.36211491,-1.54944658,4.4362278
349,1.749096,-0.65084964,0.31156224,1.54629517,-0.485025853,-3.23313761
350,1.754082,-0.0902421698,-0.60658592,1.30393696,2.52743459,1.53514481
351,1.759081,1.03007364,0.691108763,1.42582226,-3.51819849,2.8535018
352,1.764097,-0.846179843,-0.380072474,1.47135544,2.36256266,-3.45617795
353,1.769080,0.588157356,-0.657112002,1.2769146,1.28449941,3.76704502
354,1.774093,0.0809699744,0.818981171,1.53233624,-2.99422693,-1.07800758
355,1.779080,-0.615177393,-0.532500327,1.38707256,2.60362577,-1.37142026
356,1.784084,1.05866647,0.0185154248,1.34174156,-1.99834478,5.07461262
357,1.789095,-0.626081049,0.33260709,1.59288502,-0.640114248,-3.36170769
358,1.794083,-0.0214414932,-0.602176428,1.33115864,2.52041674,1.5333035
359,1.799097,1.01521122,0.744290709,1.47541046,-3.6290133,2.96414423
360,1.804084,-0.744268835,-0.41906938,1.58119583,2.07611918,-3.36061907
361,1.809093,0.676891685,-0.532137573,1.36080837,0.998974741,3.95526624
362,1.814079,-0.246630222,0.798853695,1.66024303,-2.71569324,-1.89228702
363,1.819082,-0.364209384,-0.574679732,1.5114727,2.41073012,-0.839720547
364,1.824095,1.12077296,0.61180824,1.51393127,-3.61897993,4.49847937
365,1.829084,-0.621283114,-0.163276017,1.77222538,0.676162958,-3.53303289
366,1.834097,0.540058434,-0.516742945,1.53472233,1.67090499,3.26769376
367,1.839081,-0.207847282,0.81021291,1.78406906,-2.95035982,-1.30382001
368,1.844098,-0.242161244,-0.619453371,1.7257185,2.32126093,-0.781719685
369,1.849081,0.794947028,0.750600398,1.70115185,-3.47183728,3.49722576
370,1.854081,-0.49529323,-0.396556079,1.89647007,1.19265378,-3.07046175
371,1.859097,0.689020157,-0.127550438,1.71539783,0.372927725,3.42976356
372,1.864084,-0.477409303,0.202468902,1.95115376,-0.784723282,-2.21341586
373,1.869093,0.261001229,-0.533595681,1.80185509,2.2011807,1.73273861
374,1.874080,-0.124754444,0.773859859,1.91366291,-2.91133165,-0.218856692
375,1.879093,-0.168812469,-0.584232569,1.94064617,2.06207705,-1.20607901
376,1.884098,0.548182666,0.645575702,1.89130497,-2.30405307,2.32048464
377,1.889082,-0.324141234,-0.395696819,2.08027935,0.953672767,-2.52506065
378,1.894096,0.591304362,0.063909851,1.93466854,0.143832207,2.82459259
379,1.899080,-0.352060944,0.0509069599,2.13236332,-0.451657683,-1.38127232
380,1.904095,0.20238696,-0.28944537,2.07993889,1.24307859,0.622886062
381,1.909081,0.0012735799,0.362264335,2.13665581,-1.17457318,0.406933665
382,1.914093,-0.0153377634,-0.25755477,2.22677135,0.780180752,-0.453590721
383,1.919080,0.125182316,0.167565212,2.21483898,-0.295706838,0.514937222
384,1.924079,-0.0112815183,-0.0696239173,2.27377224,0.224029154,-0.182388783
385,1.929093,0.0962144211,0.0367396437,2.27861881,0.0858122706,0.228330627
386,1.934080,0.0403670818,-0.0154552171,2.30514812,0.14967759,0.242897481
387,1.939093,0.0647450686,0.0213492308,2.32038212,0.109083273,0.113457546
388,1.944084,0.0493876152,-0.00293876673,2.33835316,0.149230987,0.288013548
389,1.949095,0.0641122535,0.0185728334,2.35290051,0.106231816,0.099135533
390,1.954083,0.0561060123,-0.0078418022,2.35713482,0.148041412,0.145557344
391,1.959079,0.0504495278,-0.00299900305,2.35747242,0.130376831,0.142601237
392,1.964097,0.0512462482,0.00342254178,2.35749912,0.132238269,0.144648522
393,1.969080,0.0494624265,-0.00111428834,2.35750198,0.132460505,0.138271019
394,1.974096,0.0496140085,0.00256768311,2.35750198,0.13216038,0.146051779
395,1.979083,0.0335189588,-0.000462848577,2.36594677,0.119729437,0.0743284002
396,1.984096,0.0515879877,-0.00121137372,2.36813259,0.14721854,0.146452934
397,1.989096,0.0500317253,-0.000225110212,2.36830616,0.135205373,0.151703343
398,1.994094,0.0602497719,0.0279290285,2.37520599,0.0848184302,0.0990704745
399,1.999081,0.0530673638,-0.00404867344,2.3788271,0.152258769,0.143534333
400,2.004080,0.0371236391,-0.00339262653,2.38850594,0.148085475,0.0941712856
401,2.009095,0.0412202999,-0.00725889346,2.39829254,0.127614155,0.0802675411
402,2.014082,0.059491083,0.0094886031,2.40487766,0.131758168,0.333041489
403,2.019093,0.0481659696,-0.00663851481,2.41106796,0.157527849,0.129040658
404,2.024081,0.0586393662,-0.0107683707,2.41156197,0.140604481,0.141889423
405,2.029096,0.0431873351,-0.0110473149,2.42155552,0.159148008,0.10503488
406,2.034080,0.0501093678,0.00156859425,2.42235279,0.146942303,0.130918652
407,2.039097,0.0506018512,0.000625610352,2.42241669,0.142073974,0.137376443
408,2.044095,0.0483204089,-0.00296626519,2.42242336,0.142684653,0.135482833
409,2.049081,0.0489686467,-0.000227399403,2.42242336,0.142816395,0.134987622
410,2.054095,0.0530376807,0.00790848676,2.412467,0.120805964,0.163624346
411,2.059083,0.0426416546,0.0138795953,2.41167164,0.141343474,0.126995325
412,2.064095,0.0619547963,0.00477656629,2.403162,0.158982337,0.199378192
413,2.069081,0.0459345318,0.00360648357,2.40097141,0.126835629,0.132781833
414,2.074093,0.0387866162,-0.0145323714,2.39650345,0.154212162,-0.0465762019
415,2.079080,0.052202329,0.0134960292,2.3904829,0.117526174,0.15080151
416,2.084084,0.0617232919,-0.000722931465,2.38155842,0.157623783,0.198783636
417,2.089097,0.05743571,0.0114538204,2.36994743,0.112587139,0.193336383
418,2.094096,0.0596736521,0.00122887269,2.36000538,0.146739617,0.196501672
419,2.099093,0.0321222432,-0.0215980224,2.34086132,0.160358235,0.211317256
420,2.104084,0.0564379729,0.0133854439,2.32257748,0.112732038,0.00157266855
421,2.109097,0.0615264066,0.00766412541,2.30644321,0.117593363,0.22163251
422,2.114081,0.0385200679,-0.0218227729,2.28736973,0.166023612,0.233322456
423,2.119083,0.0354850441,-0.0179999713,2.26593494,0.152294606,0.238486364
424,2.124093,0.0544400625,0.0172215644,2.25119495,0.0824016556,0.200146243
425,2.129082,0.0746242851,0.00262454874,2.23104858,0.107750013,0.252884567
426,2.134093,0.0539330393,0.018197801,2.2142477,0.105236493,0.00680306554
427,2.139080,0.0629296452,0.00311613665,2.19822979,0.105340004,0.239837483
428,2.144081,0.0495312884,0.0147047387,2.18548203,0.0694361404,0.184029222
429,2.149095,0.0260284059,-0.0433988571,2.17758083,0.177798077,0.185046688
430,2.154082,0.0465562306,0.0065301694,2.17387962,0.0790385157,0.162037075
431,2.159097,0.0666831955,0.00679580215,2.16419697,0.103621773,0.227077082
432,2.164080,0.0479756817,0.00187582662,2.16285419,0.0919566453,0.154427111
433,2.169097,0.0490387119,0.000814787461,2.16274738,0.107051268,0.166566953
434,2.174081,0.0505289659,-0.000986289466,2.16273785,0.102255113,0.16204834
435,2.179083,0.0505984984,0.000854943297,2.16273785,0.106999755,0.167916432
436,2.184094,0.0517310649,-0.000206182711,2.16273785,0.0988658145,0.16751495
437,2.189083,0.0541452914,-0.00388864474,2.16273785,0.0987988636,0.167817444
438,2.194096,0.0748920888,0.0316663831,2.16962051,0.0349620953,0.127892464
439,2.199093,0.0524452217,-0.0104033537,2.17324352,0.132428616,0.17010285
440,2.204094,0.0560609698,-0.000135718845,2.17353249,0.0982908383,0.171475932
441,2.209080,0.0484027192,-0.000915138051,2.17355633,0.107474037,0.163700715
442,2.214083,0.0758136809,0.0339910351,2.18044186,0.033591345,0.13333565
443,2.219096,0.0505285934,-0.00759121124,2.18406391,0.135377198,0.166031003
444,2.224083,0.050172653,0.00185782567,2.18435192,0.103727601,0.167808741
445,2.229096,0.048898939,-0.00186515378,2.18437576,0.108834334,0.165053964
446,2.234083,0.0394044332,-0.010875958,2.19433403,0.137350067,0.124670163
447,2.239097,0.0537880063,0.000704098027,2.19512844,0.1066828,0.173529103
448,2.244080,0.0501027554,-0.00375632476,2.19519138,0.110162355,0.16510497
449,2.249093,0.04953596,0.000867022201,2.19519901,0.110651799,0.160906628
450,2.254093,0.0586068556,0.00144126103,2.19519901,0.103543155,0.163391024
451,2.259093,0.0503872409,-0.0046972991,2.19519901,0.108724095,0.166120619
452,2.264097,0.0542158335,-0.0159074441,2.19519901,0.108446196,0.172031015
453,2.269081,0.048402369,-0.00113716139,2.19519901,0.108376704,0.165548891
454,2.274096,0.0486140996,0.00459015602,2.19519901,0.10850618,0.158359826
455,2.279083,0.0488258302,0.00078552682,2.19519901,0.107651994,0.161958531
456,2.284095,0.0403939933,-0.0153847449,2.20515537,0.138013989,0.125536039
457,2.289083,0.0597410016,0.0110873571,2.2050066,0.0741667151,0.157863066
458,2.294080,0.0504572801,0.00351714017,2.20593643,0.116805315,0.15521878
459,2.299096,0.0501740165,0.00359897199,2.20601177,0.110102698,0.161185995
460,2.304082,0.0505282022,-8.33952799e-05,2.20601654,0.107789285,0.162332445
461,2.309096,0.051024247,-0.0019655216,2.20601654,0.111570083,0.161457241
462,2.314096,0.0501030907,0.00175778812,2.20601654,0.110377207,0.162233934
463,2.319094,0.048898235,-0.00188362482,2.20601654,0.111444667,0.164654627
464,2.324081,0.049890317,-0.00376574742,2.20601654,0.109933488,0.164786175
465,2.329255,0.0514529757,0.0229046866,2.21290302,0.0508631803,0.115798853
466,2.334096,0.0514484867,-0.00475719944,2.21652412,0.138858512,0.161337122
467,2.339079,0.0527252778,0.000724889571,2.21681309,0.106498934,0.166847974
468,2.344094,0.0516622774,0.000766017241,2.21683598,0.111024693,0.159840882
469,2.349083,0.0623017028,0.0280056708,2.22372246,0.0462252386,0.121275634
470,2.354093,0.0530778766,-0.00390835339,2.22734547,0.141443133,0.162317082
471,2.359080,0.0496080667,0.00268013403,2.22763443,0.110851303,0.163057104
472,2.364098,0.0403133333,-0.0172487646,2.23761272,0.144008428,0.126378223
473,2.369082,0.034087453,0.000506533077,2.24685574,0.0912133455,0.0924260765
474,2.374093,0.0529317707,-0.00761076156,2.2491045,0.131354809,0.169849724
475,2.379094,0.0330971703,0.0023830873,2.25772953,0.0887339264,0.0803165659
476,2.384080,0.0608072728,0.00312771345,2.26422215,0.129181743,0.363343537
477,2.389095,0.0485311188,-0.0111440625,2.27040386,0.146724373,0.14353846
478,2.394081,0.0532939248,0.00157459104,2.27089787,0.118333325,0.159520313
479,2.399148,0.0603129677,0.00405768864,2.27523041,0.103682123,0.341296315
480,2.404082,0.0490238145,-0.0120949531,2.28123856,0.149530798,0.142603114
481,2.409083,0.0516631119,0.00070751505,2.2817173,0.121009335,0.159700722
482,2.414097,0.0567771569,0.00879751146,2.28604984,0.119204581,0.341942728
483,2.419080,0.0492425971,-0.00658100098,2.2920599,0.15264377,0.135405079
484,2.424093,0.0367082693,-0.00055297371,2.30098534,0.0986300111,0.0872101933
485,2.429080,0.0530726574,-0.00397863146,2.30320835,0.138199955,0.157593369
486,2.434095,0.0619238876,0.0306945406,2.31026936,0.0623056591,0.108410329
487,2.439083,0.0624418408,0.00392639823,2.3181982,0.139097929,0.342834592
488,2.444080,0.0518587939,-0.00763725769,2.32449532,0.150932506,0.140526906
489,2.449094,0.045973856,-0.00832885876,2.33495426,0.150936872,0.123472035
490,2.454080,0.0608478449,0.0168631468,2.35263062,0.0932910442,0.0776910335
491,2.459094,0.064989306,0.0268228687,2.36399746,0.0958312154,0.104984947
492,2.464083,0.0536368825,-0.0031529204,2.38165951,0.151914462,0.288770407
493,2.469096,0.0465532094,0.0183309224,2.40462971,0.0916806683,0.0155717172
494,2.474079,0.0574181415,-0.0144186318,2.42472935,0.165767595,0.291493535
495,2.479222,0.0357437804,-0.0107448269,2.44101048,0.15467599,0.0666586459
496,2.484096,0.0458777025,-0.0102645857,2.45320797,0.165038571,0.0953843594
497,2.489079,0.0436709039,-0.0120226992,2.46413803,0.155970231,0.0912679881
498,2.494097,0.0520770885,-0.00225485023,2.47926235,0.146242127,0.273731083
499,2.499083,0.0586935952,0.00297948741,2.49099255,0.166995034,0.305210829
500,2.504097,0.0588550232,0.00664990488,2.50188637,0.154755369,0.308028996
501,2.509083,0.0503608137,-0.0049726814,2.50841999,0.168751955,0.114896081
502,2.514097,0.0452130549,-0.0130549427,2.5188961,0.170690268,0.0998646319
503,2.519082,0.0584479235,0.00941171683,2.52402782,0.150434569,0.310578048
504,2.524084,0.0515843593,-0.00135719962,2.53009892,0.168448702,0.103496403
505,2.529094,0.0535445698,0.00685527362,2.53058338,0.152397826,0.122956894
506,2.534080,0.0495401882,0.000577014172,2.53062153,0.156346664,0.114112265
507,2.539093,0.0470866859,0.00529630948,2.53062534,0.154755428,0.121162802
508,2.544082,0.0521563999,-0.000460787676,2.53062534,0.153699473,0.119778119
509,2.549094,0.0484774373,0.000623982633,2.53062534,0.156945348,0.113070898
510,2.554082,0.045042526,0.00723099336,2.53062534,0.153028712,0.12014275
511,2.559211,0.0637614354,0.00917953812,2.52217865,0.159189939,0.167995214
512,2.564096,0.0488013662,0.00799602456,2.51999569,0.150640294,0.11909201
513,2.569079,0.0490492024,0.00153012108,2.51982021,0.155110374,0.123708181
514,2.574096,0.0501119681,0.00148336496,2.51980686,0.154423878,0.12260402
515,2.579083,0.0485583246,0.00247390149,2.51980495,0.15369308,0.121118292
516,2.584094,0.0493780635,-0.00309515884,2.51980495,0.156261399,0.119880654
517,2.589098,0.0501119681,0.00148336659,2.51980495,0.153963596,0.114307635
518,2.594294,0.051746618,0.00233359169,2.51980495,0.157686114,0.120493561
519,2.599094,0.0516656116,0.000492827967,2.51980495,0.15292117,0.120421603
520,2.604083,0.0484773181,0.000633137766,2.51980495,0.15744023,0.120454274
521,2.609093,0.0501119643,0.0014833631,2.51980495,0.158070102,0.115552306
522,2.614082,0.051746618,0.00233359169,2.51980495,0.157002985,0.12041381
523,2.619093,0.0439027175,-0.00653954595,2.51551151,0.163028508,-0.0618662387
524,2.624082,0.0557552613,-0.00336575531,2.50950623,0.134052977,0.142830998
525,2.629087,0.0486385189,0.00432381406,2.50902748,0.152816594,0.117191777
526,2.634093,0.049869705,-0.00402951241,2.50898933,0.152129799,0.120233566
527,2.639082,0.0459489822,-0.00846501812,2.50469112,0.161136121,-0.0631178468
528,2.644096,0.0518260822,0.00419346103,2.49868488,0.134627149,0.132683784
529,2.649083,0.05052232,-0.00128211919,2.49820614,0.150343224,0.121336296
530,2.654097,0.0421218723,-0.0230419673,2.49128342,0.192015961,0.161955416
531,2.659081,0.0486369021,0.00434195437,2.4876585,0.140399605,0.120329946
532,2.664097,0.049459774,-0.00122639583,2.48736954,0.145476401,0.12513715
533,2.669093,0.0505887195,0.012565393,2.47739124,0.13335222,0.147987291
534,2.674081,0.0491276495,0.00340794935,2.47659397,0.149444491,0.120118335
535,2.679094,0.0506024212,0.000577818835,2.47653008,0.147598118,0.127663895
536,2.684081,0.0484768189,0.000669754343,2.47652531,0.149466634,0.124229968
537,2.689081,0.0527912565,0.0143242236,2.46656799,0.130692676,0.15361698
538,2.694093,0.0475076623,-0.00943113305,2.4757309,0.165275544,0.10011138
539,2.699093,0.0541872121,0.00965351984,2.46650314,0.133830443,0.155709147
540,2.704093,0.038037546,-0.0191622227,2.47142982,0.173617855,-0.0869313627
541,2.709081,0.0481435061,0.0053035086,2.46616077,0.1374273,0.141207606
542,2.714095,0.039005354,-0.00906310789,2.47513008,0.155216202,0.0775614902
543,2.719081,0.0541888848,0.00964414794,2.47641277,0.154519796,0.125827119
544,2.724109,0.0468428135,0.0004858959,2.47651672,0.148455858,0.127317712
545,2.729096,0.051253248,0.00331607694,2.4765234,0.149359599,0.129106656
546,2.734079,0.0464447364,-0.00938581955,2.47652531,0.151609659,0.122567989
547,2.739093,0.0491276495,0.00340800849,2.47652531,0.152286574,0.134198576
548,2.744080,0.048397202,-0.00117106829,2.47652531,0.149829865,0.127049834
549,2.749097,0.0505228043,-0.00480674673,2.47652531,0.151249006,0.131409064
550,2.754079,0.0498450957,0.0199731644,2.47911549,0.113037772,-0.0983004496
551,2.759107,0.0466948189,-0.0158595033,2.48611927,0.152891144,0.0915455371
