Index,Time,mtr.state.i_dq.v1,mtr.state.i_dq.v2,mtr.state.pos_spd_e.v1,mtr.state.pos_spd_e.v2
74,0.073985,0.205446318,-0.621491432,4.91795492,-34.7108917
75,0.074981,-0.0864978135,-0.579740644,4.89619398,-23.1056862
76,0.075985,-0.382511139,-0.458222836,4.8957305,-2.77366447
77,0.076992,-0.587656379,-0.215752989,4.91678572,18.6059456
78,0.077998,-0.626847506,0.0793618858,4.95936346,40.1127815
79,0.078982,-0.5992679,0.417865276,5.01293325,52.1639671
80,0.079982,-0.384882778,0.580652118,5.05620146,44.1397018
81,0.080981,-0.0933892429,0.636335313,5.08872175,33.7084656
82,0.081982,0.241232723,0.692519724,5.09994459,13.5159006
83,0.083188,0.55113703,0.545084357,5.0470767,-30.4885311
84,0.084194,0.606035888,0.21607767,5.00426435,-41.5377274
85,0.084983,0.630770504,-0.040435791,5.00426435,-41.5377274
86,0.085982,0.561643898,-0.413805872,4.94015837,-61.8059425
87,0.086983,0.307377994,-0.610776484,4.90719748,-35.8276939
88,0.087982,0.00640266761,-0.582130134,4.87489843,-32.7106705
89,0.088983,-0.297558457,-0.504476905,4.86367941,-13.3961229
90,0.089981,-0.524168551,-0.29916805,4.88450766,17.3322659
91,0.090982,-0.616356075,-0.021878954,4.9165473,30.4889622
92,0.091981,-0.630592406,0.337687612,4.95935965,41.5392456
93,0.092983,-0.437569678,0.581245124,5.01293325,52.3352051
94,0.093981,-0.150104627,0.628282368,5.04566908,34.6908035
95,0.094997,0.166382179,0.673381746,5.05689764,13.6338234
96,0.095984,0.514941216,0.60554117,5.05713606,1.63663828
97,0.096997,0.588857532,0.307374477,5.02554464,-28.2118874
98,0.097986,0.626118064,-0.00187645108,4.98273993,-41.2659035
99,0.098982,0.571662128,-0.34797743,4.92916822,-52.3023911
100,0.099986,0.340638995,-0.605164349,4.88590002,-44.1563187
101,0.100982,0.0435646735,-0.587113798,4.85337973,-33.7104607
102,0.101986,-0.262247831,-0.512186706,4.84215689,-13.51614
103,0.102982,-0.498436749,-0.312726557,4.85245085,7.84694052
104,0.103986,-0.607607901,-0.038691394,4.88426924,29.3517914
105,0.104982,-0.594598353,0.292602003,4.92707586,41.4012718
106,0.105986,-0.440733224,0.580230534,4.97011518,42.8491898
107,0.106982,-0.155182987,0.623062432,5.01316214,43.0229988
108,0.108164,0.218221501,0.666108489,5.02507734,-6.57600832
109,0.108995,0.514279544,0.602158308,5.02507734,-6.57600832
110,0.109986,0.601453006,0.314589322,4.99326277,-29.1992245
111,0.110985,0.619229913,-0.0194213949,4.95045614,-41.3829575
112,0.111986,0.562641144,-0.367317051,4.90741682,-42.8469887
113,0.112985,0.318590343,-0.609612763,4.86436987,-43.0227356
114,0.113986,0.0168456919,-0.577423513,4.8318572,-33.5729103
115,0.114985,-0.282831669,-0.493935585,4.81010008,-22.9705467
116,0.115981,-0.504847229,-0.270847529,4.82017088,6.71347761
117,0.116986,-0.607041061,-0.00117203221,4.85198355,29.2142563
118,0.117986,-0.572991669,0.328312844,4.89479208,41.3862305
119,0.118988,-0.395593315,0.598329127,4.94836378,52.3168335
120,0.119983,-0.0939346999,0.612983048,4.98109961,34.6885986
121,0.121000,0.213787377,0.65304625,5.00286245,23.1044769
122,0.121982,0.546091914,0.54877615,4.99279165,-6.69740009
123,0.122982,0.610376716,0.247557104,4.96097898,-29.212326
124,0.123984,0.618386805,-0.0847660229,4.92870474,-31.9165459
125,0.124986,0.511962831,-0.419063568,4.87535429,-51.180069
126,0.125983,0.236665413,-0.622818828,4.83209181,-44.0215912
127,0.126983,-0.0671619624,-0.558314323,4.79957151,-33.6942863
128,0.127985,-0.333615541,-0.439850211,4.78834867,-13.5141983
129,0.128986,-0.520136833,-0.18407774,4.80917501,17.3166256
130,0.129998,-0.593400836,0.0968934819,4.84121656,30.4885559
131,0.130985,-0.523791909,0.418597728,4.88403082,41.5391998
132,0.131982,-0.30231759,0.618325889,4.92707014,42.8642769
133,0.132998,0.00090591982,0.632797599,4.95958281,33.5553589
134,0.133984,0.325704515,0.626394928,4.97080564,13.4975214
135,0.134984,0.592982113,0.465459883,4.96051168,-7.84917545
136,0.135986,0.614468873,0.123627499,4.9286952,-29.3520584
137,0.136982,0.595059454,-0.208054408,4.88588858,-41.4013023
138,0.137984,0.418797731,-0.50785464,4.83231497,-52.3186455
139,0.138985,0.13529098,-0.588256419,4.79957724,-34.6902847
140,0.139985,-0.171432063,-0.537588537,4.7778163,-23.1032124
141,0.140986,-0.4160631,-0.348959804,4.76682043,-12.2428188
142,0.141985,-0.553733766,-0.090562135,4.79818487,26.9386959
143,0.142985,-0.556957841,0.22514379,4.83045149,31.6436119
144,0.143997,-0.427486241,0.504106343,4.88380194,51.1473083
145,0.144985,-0.159571141,0.621237516,4.91653204,34.5482063
146,0.145985,0.141027689,0.636016846,4.94882536,32.5570755
147,0.146985,0.471833855,0.565755427,4.949512,3.90823293
148,0.147984,0.606323779,0.295400113,4.92846251,-18.4712162
149,0.148982,0.615994394,-0.0443347916,4.88588476,-40.0951385
150,0.149986,0.526251554,-0.366338313,4.84284735,-42.6923981
151,0.150984,0.274918199,-0.597208023,4.7998004,-43.0041771
152,0.151982,-0.0182470921,-0.577196717,4.76728773,-33.5706825
153,0.152986,-0.30385071,-0.463756442,4.75606489,-13.499361
154,0.153999,-0.489210308,-0.197092295,4.75582647,-1.62049711
155,0.154984,-0.555936217,0.0662011132,4.78741789,28.2138252
156,0.155999,-0.485433996,0.362972975,4.84075499,50.7355881
157,0.156982,-0.289525688,0.585065246,4.88402128,43.9697037
158,0.157986,0.0103709772,0.623263121,4.91653776,33.6865883
159,0.158984,0.324260116,0.609154224,4.9277606,13.5132742
160,0.159984,0.603070915,0.419698,4.91746664,-7.84728479
161,0.160983,0.619127631,0.0922454149,4.88565016,-29.3503609
162,0.161982,0.574507594,-0.237397566,4.853374,-31.933115
163,0.162985,0.388621598,-0.520777345,4.80002356,-51.1820602
164,0.163985,0.0970048383,-0.58777535,4.76729345,-34.5523758
165,0.164982,-0.197927296,-0.519744992,4.74553061,-23.0881233
166,0.165983,-0.421668202,-0.315361619,4.74506712,-2.77155614
167,0.166986,-0.543642521,-0.0495286398,4.76612425,18.607666
168,0.167995,-0.519868314,0.255218536,4.80870199,40.1115189
169,0.168984,-0.363330722,0.496845543,4.84120703,33.2249107
170,0.169985,-0.0911275893,0.620190978,4.88403082,41.8676758
171,0.170981,0.212446123,0.621629119,4.90600538,23.9648037
172,0.171982,0.526779771,0.502178073,4.90647268,2.87679505
173,0.172985,0.620533586,0.178203851,4.88541746,-18.5935669
174,0.173984,0.604156494,-0.146347702,4.85337019,-30.6418419
175,0.174983,0.462661624,-0.455011904,4.80002356,-51.02705
176,0.175984,0.176913366,-0.619731545,4.75675917,-44.0032234
177,0.176982,-0.111511394,-0.553739905,4.73477316,-24.2226276
178,0.177983,-0.357042611,-0.36912787,4.72377348,-12.3771973
179,0.178999,-0.512297571,-0.140519023,4.74460554,17.4531136
180,0.179985,-0.524651468,0.153498247,4.77664709,30.50494
181,0.180986,-0.410167485,0.420800894,4.81946135,41.5411644
182,0.181984,-0.176139668,0.6134727,4.86250067,42.8645134
183,0.182985,0.118762732,0.624525726,4.88448286,24.0859337
184,0.183982,0.436829656,0.537714541,4.89548254,12.3607874
185,0.184982,0.621410191,0.300097257,4.88518286,-7.98563194
186,0.185985,0.61011976,-0.0645814314,4.84283209,-38.8378906
187,0.186996,0.494108021,-0.370616764,4.7998004,-42.5414734
188,0.187982,0.266799778,-0.574290097,4.76728773,-33.5151367
189,0.188986,-0.0191340689,-0.564169645,4.73499823,-32.4330673
190,0.189984,-0.296234637,-0.428481907,4.71324682,-22.8322506
191,0.190998,-0.476205766,-0.188983291,4.72331572,6.72861147
192,0.191985,-0.526126444,0.0741697177,4.75513029,29.2175446
193,0.192984,-0.445866257,0.347257107,4.79793692,41.3851547
194,0.193986,-0.248102784,0.56206429,4.84097815,42.8472519
195,0.194986,0.0433946028,0.622496545,4.86295843,24.0823956
196,0.195984,0.357046843,0.564970732,4.87395811,12.360363
197,0.196984,0.608066201,0.346655846,4.87419081,1.48376894
198,0.197982,0.612441719,0.0108753145,4.84259939,-28.230238
199,0.198983,0.54314965,-0.305101544,4.79979467,-41.2681046
200,0.199982,0.328730732,-0.53948611,4.75675535,-42.8317337
201,0.200986,0.0391369201,-0.560252845,4.72424078,-33.5514526
202,0.201986,-0.235865399,-0.460970879,4.70248556,-22.9665031
203,0.202995,-0.436139196,-0.241442323,4.70202208,-2.75695658
204,0.203984,-0.509652019,0.0087341927,4.73360968,28.0774021
205,0.204984,-0.447020262,0.282393336,4.76588202,31.7803059
206,0.205984,-0.282204747,0.483942389,4.81923246,51.1637154
207,0.206984,-0.0117031261,0.607266486,4.84143019,25.0807247
208,0.207983,0.286422193,0.585502207,4.86296797,21.9496574
209,0.208982,0.565903604,0.395754218,4.85289335,-6.83456039
210,0.209986,0.623848438,0.0698345304,4.83161306,-19.7593422
211,0.210984,0.569449127,-0.249248907,4.79956198,-30.781786
212,0.211984,0.374803036,-0.501311541,4.75674963,-41.5729294
213,0.212986,0.0957328752,-0.556050241,4.7137084,-42.8697968
214,0.213985,-0.194274247,-0.481366843,4.69172812,-24.0851021
215,0.215000,-0.388970196,-0.28287214,4.69126081,-2.89123583
216,0.215984,-0.48692891,-0.060621012,4.71231604,18.5918331
217,0.216982,-0.444566578,0.212540105,4.7443614,30.6401634
218,0.217982,-0.290564209,0.424641132,4.78717566,41.5573997
219,0.218985,-0.0427424088,0.562951446,4.81968451,33.3984795
220,0.219985,0.250172019,0.533552885,4.84143972,22.9481411
221,0.220984,0.496332973,0.408198953,4.84190321,2.7547524
222,0.221984,0.622262776,0.125031352,4.82084799,-18.6082172
223,0.222986,0.571490765,-0.199494809,4.78880072,-30.6436005
224,0.223986,0.394444823,-0.493641168,4.74598646,-41.5578117
225,0.224984,0.101446956,-0.542302728,4.70294714,-42.8665123
226,0.225986,-0.164038166,-0.484107763,4.68096495,-24.086174
227,0.226998,-0.377102405,-0.290801197,4.68049765,-2.89136457
228,0.227982,-0.473115206,-0.0813454017,4.6910224,9.1238327
229,0.228985,-0.430110812,0.20117718,4.7228446,29.5036011
230,0.229985,-0.288932502,0.413671911,4.76565313,41.4209633
231,0.230982,-0.0587664694,0.520810604,4.79816008,33.3806305
232,0.231982,0.205128759,0.527258039,4.8199172,22.947464
233,0.232985,0.455086172,0.371462673,4.82038069,2.7546711
234,0.233985,0.60267216,0.0963327885,4.79932356,-18.6096935
235,0.234982,0.570658624,-0.197355568,4.76727819,-30.6423073
236,0.235982,0.391203225,-0.457639784,4.73499632,-32.0882034
237,0.236986,0.0873602927,-0.566438854,4.70271254,-32.2603035
238,0.237986,-0.163207754,-0.469172925,4.67042875,-32.2824326
239,0.238998,-0.359333545,-0.283075511,4.66974211,-3.87526393
240,0.239982,-0.450680494,-0.0627094582,4.68025923,9.00425529
241,0.240985,-0.414392948,0.189818621,4.71208334,29.4907169
242,0.241985,-0.271066606,0.38444379,4.74435759,31.948494
243,0.242982,-0.0517226793,0.49548921,4.77664137,32.2450027
244,0.243995,0.213961795,0.488671988,4.79839277,22.8096752
245,0.244997,0.447742313,0.335914284,4.79885626,2.73813057
246,0.245982,0.553994238,0.0851650983,4.77780104,-18.6102123
247,0.246985,0.527694166,-0.203163445,4.75628805,-21.1729202
248,0.247985,0.378724009,-0.430628091,4.72423124,-30.9514751
249,0.248982,0.0999702513,-0.523915291,4.68141699,-41.5947685
250,0.249988,-0.130735859,-0.427829921,4.65944242,-23.932045
251,0.250986,-0.315024644,-0.25843367,4.64844275,-12.3423147
252,0.251998,-0.401322544,-0.045790825,4.66927481,17.4573021
253,0.252982,-0.359628975,0.186979711,4.69078398,21.0359879
254,0.253985,-0.224562526,0.357584417,4.72283888,30.933567
255,0.254985,-0.0281627364,0.438442856,4.75512075,32.1231689
256,0.255982,0.196356565,0.415953398,4.76633787,13.3255978
257,0.256984,0.389653593,0.273777038,4.76657629,1.5996381
258,0.257986,0.48031798,0.0469629765,4.75604963,-9.27742767
259,0.258986,0.447339833,-0.175385386,4.7347579,-20.0540562
260,0.259984,0.28693378,-0.371312112,4.70270872,-30.8156929
261,0.260984,0.0665235743,-0.432807148,4.67042685,-32.1090164
262,0.261986,-0.147551209,-0.355644524,4.64867735,-22.7933502
263,0.263192,-0.306873053,-0.131204009,4.65873671,9.14099503
264,0.264118,-0.307629794,0.0362760536,4.65873671,20.036211
265,0.264982,-0.251230836,0.196424365,4.68002653,20.036211
266,0.265982,-0.122392073,0.298701048,4.71207762,30.8150215
267,0.266985,0.0560874604,0.346615434,4.72329092,13.1685638
268,0.267985,0.218195215,0.286301434,4.73406172,11.0502396
269,0.268983,0.324931771,0.155621305,4.7342906,1.32649839
270,0.269984,0.370008081,-0.0362778008,4.71323156,-18.7796669
271,0.270986,0.308290929,-0.196364075,4.69171858,-21.1932621
272,0.271986,0.168038994,-0.297101051,4.67019415,-21.4844627
273,0.272984,-0.00548571534,-0.295042634,4.65920401,-12.0485001
274,0.273984,-0.12818183,-0.21326156,4.64843893,-10.9157839
275,0.274986,-0.188761085,-0.0760482773,4.64821005,-1.31035805
276,0.276128,-0.186347336,0.0706810653,4.66949415,10.587306
277,0.277062,-0.120083034,0.163248718,4.66949415,10.587306
278,0.277985,-0.0164920781,0.222538084,4.68025541,10.7403784
279,0.278985,0.0924874842,0.220643967,4.70155096,20.2296715
280,0.279982,0.193219796,0.155432254,4.702003,2.42842031
281,0.280982,0.253058881,0.053181991,4.69148016,-9.17793846
282,0.281985,0.240698963,-0.0705104172,4.68072081,-10.5726624
283,0.282985,0.180046245,-0.151407599,4.66995955,-10.7386208
284,0.283982,0.0728614479,-0.1883654,4.65919828,-10.758543
285,0.284984,-0.0178295411,-0.166775182,4.64843702,-10.7609348
286,0.285985,-0.0703368783,-0.0774693564,4.64821005,-1.2917695
287,0.286984,-0.0994882137,-0.0159432329,4.64820433,-0.15506725
288,0.288064,-0.082297273,0.0575443357,4.65873671,9.45083714
289,0.288998,-0.0288911127,0.116970904,4.65895987,1.13450217
290,0.289982,0.0339704752,0.134952009,4.66949797,9.60564041
291,0.290983,0.105773948,0.11891906,4.66972113,1.15308511
292,0.291982,0.148220241,0.0701592341,4.66972685,0.138419226
293,0.292983,0.164174542,0.00418230798,4.65919447,-9.45283604
294,0.293982,0.146206737,-0.0525853448,4.65897131,-1.13474214
295,0.294983,0.095076263,-0.0973888636,4.64843321,-9.60566902
296,0.295982,0.0423680842,-0.0958759561,4.64821005,-1.15308857
297,0.296983,-0.000806530472,-0.0757270455,4.63767195,-9.60787201
298,0.297982,-0.0302320346,-0.0437626019,4.63744879,-1.15335298
299,0.298983,-0.0320985094,-0.00756358355,4.63744307,-0.138451383
300,0.300042,-0.0114100501,0.0434459969,4.64797544,9.45283222
301,0.300996,0.0165830925,0.0661265031,4.6481986,1.13474166
302,0.301982,0.0598983318,0.067226328,4.64820433,0.136217237
303,0.302986,0.0835309923,0.0625319406,4.64820433,0.0163518582
304,0.303999,0.104177341,0.0211078599,4.64820433,0.00196291809
305,0.304985,0.1052678,-0.00486154389,4.64820433,0.000235633604
306,0.305984,0.0857798457,-0.0411574878,4.63767195,-9.46942329
307,0.306985,0.0664052218,-0.0497528389,4.63744879,-1.13673329
308,0.307984,0.042316027,-0.0441016145,4.63744307,-0.136456311
309,0.308984,0.0223166049,-0.0341560505,4.62691069,-9.48583221
310,0.309983,0.0110890437,-0.0212316513,4.62668753,-1.13870299
311,0.310984,0.0136262979,0.00351623539,4.63721418,9.3327589
312,0.311984,0.0211711787,0.0241630301,4.63743734,1.12032771
313,0.312999,0.0385743082,0.0347672328,4.63744307,0.134486943
314,0.313983,0.0538743287,0.0326018631,4.63744307,0.016144149
315,0.314985,0.0706990883,0.0229184218,4.63744307,0.00193798402
316,0.315984,0.0764822066,0.0021287878,4.62691069,-9.46921921
317,0.316985,0.0716463849,-0.00487383641,4.62668753,-1.13670874
318,0.317984,0.0659188181,-0.0228959974,4.6266818,-0.13645336
319,0.318985,0.0604685657,-0.024303494,4.6266818,-0.016380202
320,0.319984,0.0439635813,-0.0238836426,4.61614752,-9.47288609
321,0.320985,0.0377387032,-0.0150624486,4.61592436,-1.13714898
322,0.321984,0.0301456396,-0.00335815991,4.61591864,-0.136506215
323,0.322985,0.0366447903,0.00443554297,4.61591864,-0.0163865481
324,0.323984,0.0414792821,0.0114393774,4.61591864,-0.00196708227
325,0.324981,0.0448085926,0.0130191175,4.61591864,-0.000236133477
326,0.325999,0.0546594337,0.00945097208,4.61591864,-2.8346054e-05
327,0.326983,0.0592085533,0.0063108746,4.61591864,-3.40273118e-06
328,0.327983,0.0649774969,-0.00154905324,4.61591864,-4.08472374e-07
329,0.328982,0.0613404326,-0.000331137329,4.61591864,-4.90340462e-08
330,0.329983,0.052424036,-0.011626754,4.61591864,-5.88616977e-09
331,0.330982,0.0513636917,-0.0115411449,4.61591864,-7.06590564e-10
332,0.331983,0.0445456058,-0.0100664031,4.61591864,-8.48209003e-11
333,0.332982,0.0468145683,-0.00840105116,4.61591864,-1.0182113e-11
334,0.333983,0.0366811119,-0.014970094,4.60538626,-9.4694519
335,0.334983,0.0414895378,0.0049763713,4.6051631,-1.13673675
336,0.335983,0.0437581912,0.00664215116,4.60515738,-0.136456728
337,0.336983,0.0493682623,0.00341749936,4.60515738,-0.0163806081
338,0.337999,0.0513410494,0.00141008478,4.60515738,-0.00196636911
339,0.338982,0.0536096953,0.00307585532,4.60515738,-0.000236047868
340,0.339983,0.0561866313,0.00194403343,4.60515738,-2.83357767e-05
341,0.340983,0.0484682508,-0.00113128545,4.60515738,-3.40149745e-06
342,0.341983,0.0516493209,-0.00138752023,4.60515738,-4.08324269e-07
343,0.342982,0.0525617488,-0.00330952415,4.60515738,-4.90162684e-08
344,0.343983,0.0498368815,-0.00401429925,4.60515738,-5.88403548e-09
345,0.344983,0.0437705964,0.000171361724,4.60515738,-7.06334324e-10
346,0.345983,0.04952861,-0.00121669611,4.60515738,-8.47901402e-11
347,0.346982,0.0486161858,0.000705311541,4.60515738,-1.01784206e-11
348,0.347983,0.0457433835,-0.00183605845,4.60515738,-1.22184305e-12
349,0.348995,0.0519451909,0.00228567375,4.60515738,-1.46673093e-13
350,0.349982,0.0554345474,-0.000768155791,4.60515738,-1.76070045e-14
351,0.350996,0.0526972786,0.00499786437,4.60515738,-2.11358882e-15
352,0.351985,0.0499848202,-0.002177699,4.60515738,-2.53720487e-16
353,0.352986,0.0549783371,0.00019284524,4.60515738,-3.04572434e-17
354,0.353985,0.0521055348,-0.00234852172,4.60515738,-3.65616354e-18
355,0.354981,0.0449788943,0.00192254432,4.60515738,-4.38895002e-19
356,0.355986,0.0501327552,-0.000341102015,4.60515738,-5.26860542e-20
357,0.356995,0.0486161858,0.000705311541,4.60515738,-6.32456601e-21
358,0.357983,0.042845767,0.00856415555,4.60515738,-7.59216749e-22
359,0.358984,0.0502806902,0.00149549497,4.60515738,-9.11382805e-23
360,0.359983,0.049220331,0.00158090377,4.60515738,-1.09404673e-23
361,0.360982,0.0508848354,0.00237108581,4.60515738,-1.31332108e-24
362,0.361997,0.0519575998,-0.00418511685,4.60515738,-1.57654345e-25
363,0.362986,0.0507369041,0.000534490682,4.60515738,-1.89252215e-26
364,0.363982,0.0528576151,0.000363666099,4.60515738,-2.27183101e-27
365,0.364986,0.0568155907,-0.0101219583,4.60515738,-2.72716278e-28
366,0.365982,0.0445226803,0.00288354908,4.60515738,-3.2737544e-29
367,0.366986,0.0475556813,0.000799464528,4.594625,-9.4694519
368,0.367982,0.0477032661,0.00263627199,4.59440184,-1.13673675
369,0.368986,0.049824018,0.00246585533,4.59439611,-0.136456728
370,0.369982,0.0548307076,-0.00163345016,4.59439611,-0.0163806081
371,0.370986,0.0507368036,0.000544019509,4.59439611,-0.00196636911
372,0.371982,0.0480120704,-0.000161263393,4.59439611,-0.000236047868
373,0.372984,0.0487631746,0.00256002974,4.58386374,-9.46948051
374,0.373998,0.0522536598,-0.000492301304,4.58364058,-1.13674009
375,0.374982,0.0460385606,0.00185442972,4.58363485,-0.13645713
376,0.375983,0.0495290644,-0.00119809085,4.58363485,-0.0163806546
377,0.376982,0.0510460213,-0.00224393746,4.58363485,-0.00196637469
378,0.377983,0.0540799536,-0.00433562323,4.58363485,-0.000236048538
379,0.378986,0.047408279,-0.00102806627,4.58363485,-2.83358568e-05
380,0.379985,0.0524157435,-0.00512643065,4.58363485,-3.40150723e-06
381,0.380984,0.0524157435,-0.00512643065,4.58363485,-4.08325434e-07
382,0.381984,0.0478500165,0.00448188698,4.58363485,-4.90164069e-08
383,0.382986,0.0537706241,-0.00153814093,4.58363485,-5.88405236e-09
384,0.383992,0.0496763103,0.000638561323,4.58363485,-7.06336378e-10
385,0.385180,0.045140747,-0.00268639647,4.58363485,-9.4694519
386,0.385984,0.046316009,0.0120070297,4.57310247,-9.4694519
387,0.386996,0.0536240116,-0.00336472597,4.57287931,-1.13673675
388,0.387982,0.0495453365,-0.00765957218,4.57287359,-0.136456728
389,0.388986,0.0528574064,0.000393450726,4.57287359,-0.0163806081
390,0.389983,0.0490725376,-0.000228042481,4.57287359,-0.00196636911
391,0.390984,0.0493823849,-0.00302546984,4.57287359,-0.000236047868
392,0.391982,0.0466579199,-0.00373177486,4.57287359,-2.83357767e-05
393,0.392986,0.0463320166,0.00553643517,4.57287359,-3.40149745e-06
394,0.393983,0.0530038923,0.00223987456,4.56233931,-9.47091961
395,0.394984,0.0525469482,0.00320074102,4.56211615,-1.13691294
396,0.395982,0.0483052656,0.00353920273,4.56211042,-0.136477873
397,0.397200,0.0502795503,0.00153326802,4.56211042,-0.00196667365
398,0.398072,0.0539350249,-0.00615201285,4.56211042,-0.00196667365
399,0.398985,0.0454343744,0.00099567906,4.56211042,-0.000236084423
400,0.399982,0.0533143654,-0.000547482632,4.55157804,-9.46948051
401,0.400983,0.0445199534,0.00292535615,4.55135489,-1.13674009
402,0.401985,0.051485911,0.00329503324,4.55134916,-0.13645713
403,0.402986,0.0470979474,0.00179595896,4.55134916,-0.0163806546
404,0.403983,0.0502792634,0.00154271489,4.55134916,-0.00196637469
405,0.404982,0.0507362708,0.000591465272,4.54081678,-9.46968842
406,0.405985,0.0513394214,0.00146793388,4.54059362,-1.13676512
407,0.406986,0.048926793,-0.00203715125,4.5405879,-0.136460125
408,0.407982,0.0498216823,0.00251264637,4.5405879,-0.0163810141
409,0.408982,0.0479913317,0.00636341888,4.53005552,-9.47141838
410,0.409996,0.0483032651,0.00356641551,4.52983236,-1.13697278
411,0.410995,0.0509025902,-0.00403278461,4.52982664,-0.136485055
412,0.411995,0.0505906343,-0.00123559241,4.52982664,-0.0163840074
413,0.412985,0.0508816764,0.0024379855,4.52982664,-0.00196677726
414,0.413984,0.0489275418,-0.00201896788,4.51929426,-9.46968842
415,0.414984,0.0490727276,-0.000181962037,4.5190711,-1.13676512
416,0.415982,0.0487602465,0.002615178,4.51906538,-0.136460125
417,0.416985,0.0493852012,-0.0029790923,4.51906538,-0.0163810141
418,0.417986,0.0499880314,-0.00210259296,4.51906538,-0.001966418
419,0.418984,0.0539175011,0.00035927305,4.51906538,-0.000236053733
420,0.419985,0.0486149266,0.000787297264,4.508533,-9.46948051
421,0.420985,0.0513385944,0.00149686495,4.50830984,-1.13674009
422,0.421999,0.0505911,-0.00121658668,4.50830412,-0.13645713
423,0.422982,0.0481570885,0.0017477239,4.50830412,-0.0163806546
424,0.423983,0.0516518354,-0.00129071367,4.49777174,-9.47141838
425,0.424982,0.0510247797,0.00430352148,4.49754858,-1.13697278
426,0.425986,0.051796332,0.000546365976,4.49754286,-0.136485055
427,0.426984,0.0480122715,-8.0102589e-05,4.49754286,-0.0163840074
428,0.427984,0.0452631302,0.00568908453,4.48700857,-9.47288609
429,0.428986,0.0499634333,0.00439632405,4.48678541,-1.13714898
430,0.429986,0.0519661345,-0.00407775911,4.48677969,-0.136506215
431,0.430983,0.0517961159,0.000565615948,4.47624731,-9.48583889
432,0.431984,0.0643789098,-0.00226734998,4.47602415,-1.13870382
433,0.432995,0.0501333997,-0.000228106743,4.47601843,-0.136692852
434,0.433982,0.0483268835,-0.00285896566,4.47601843,-0.016408952
435,0.434981,0.0552653521,0.00399060966,4.47601843,-0.00196977169
436,0.435984,0.0463497341,-0.000847477,4.46548605,-9.46968842
437,0.436984,0.0522545613,-0.000384341693,4.46526289,-1.13676512
438,0.437982,0.0475537516,0.000906837406,4.46525717,-0.136460125
439,0.438986,0.0484710522,-0.00100402604,4.45472479,-9.48583317
440,0.439983,0.0478397943,0.00458972156,4.45450163,-1.13870311
441,0.440984,0.0516527928,-0.0012517001,4.45449591,-0.136692777
442,0.441986,0.0481554233,0.00179294869,4.45449591,-0.0164089426
443,0.442983,0.0482978635,0.00363880373,4.44396353,-9.47142124
444,0.443982,0.0489301644,-0.00195444701,4.44374037,-1.13697314
445,0.444999,0.0445756502,-0.0099324882,4.44373465,-0.1364851
446,0.445986,0.0468089692,-0.00178959675,4.44373465,-0.016384013
447,0.446986,0.0552324615,0.0104924813,4.44373465,-0.00196677796
448,0.447982,0.0498173609,0.00259686168,4.44373465,-0.000236096952
449,0.448983,0.0523971915,0.00148193073,4.43320036,-9.47094822
450,0.449986,0.0481547453,0.00181103428,4.4329772,-1.13691628
451,0.450986,0.047869917,-0.00186302676,4.43297148,-0.136478275
452,0.451985,0.0503078178,-0.00482413452,4.43297148,-0.0163831934
453,0.452984,0.0492153615,0.00172881433,4.43297148,-0.00196667947
454,0.453986,0.0460331626,0.00198394503,4.4224391,-9.46968842
455,0.454986,0.0492150337,0.00173805282,4.42221594,-1.13676512
456,0.455982,0.0478371941,0.00461668102,4.42221022,-0.136460125
457,0.456999,0.0431023464,0.012375039,4.42221022,-0.0163810141
458,0.457984,0.0486135259,0.000869476935,4.41167784,-9.47141838
459,0.458982,0.0507348031,0.000706015853,4.41145468,-1.13697278
460,0.459986,0.0499918982,-0.00200869539,4.41144896,-0.136485055
461,0.460984,0.0498501696,-0.00384578551,4.41144896,-0.0163840074
462,0.461983,0.0548359118,-0.00144828949,4.40091658,-9.47141838
463,0.462982,0.0490729958,-8.05738382e-05,4.40069342,-1.13697278
464,0.463986,0.0504164174,0.00351203349,4.40068769,-0.136485055
465,0.465000,0.0513356887,0.00159329316,4.40068769,-0.0163840074
466,0.465984,0.0531746522,-0.00223441422,4.39015532,-9.47141838
467,0.466983,0.0519729555,-0.00398991443,4.38993216,-1.13697278
468,0.467985,0.0510166064,0.0043993569,4.38992643,-0.136485055
469,0.468998,0.0517952032,0.000643649139,4.38992643,-0.0163840074
470,0.469986,0.0505937003,-0.00110276043,4.37939405,-9.47141838
471,0.470984,0.0501337126,-0.000143365469,4.37917089,-1.13697278
472,0.471984,0.0563571416,-0.00246789353,4.37916517,-0.136485055
473,0.472984,0.0481530279,0.0018562607,4.37916517,-0.0163840074
474,0.473986,0.049673561,0.000824966468,4.36863279,-9.47288609
475,0.474982,0.049533207,-0.00101203425,4.36840963,-1.13714898
476,0.475985,0.0481526777,0.00186530501,4.36840391,-0.136506215
477,0.476986,0.0505939126,-0.00109305512,4.36840391,-0.0163865481
478,0.477984,0.0490730442,-4.38969582e-05,4.35787153,-9.47141933
479,0.479110,0.0503141172,-0.00475799432,4.35764837,-1.1369729
480,0.480062,0.058439143,0.00386229623,4.35764265,-0.13648507
481,0.480985,0.0474119633,-0.000841066008,4.35764265,-0.0163840093
482,0.481985,0.047091607,0.00195517763,4.35764265,-0.00196677749
483,0.482982,0.0522955582,-0.00675686402,4.35764265,-0.000236096894
484,0.483982,0.0483331904,-0.00275022932,4.34711027,-9.46948051
